Tier,Level,ItemId,Name,Rank,Subcategory,ItemType,JobGroup,EquipSlot
D,100,24251,"Spirit's Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24252,"Spirit's Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24253,"Spirit's Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24449,"Spirit's Magick Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24450,"Spirit's Magick Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24451,"Spirit's Magick Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24452,"Spirit's Magick Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24453,"Spirit's Magick Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24349,"Spirit's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24350,"Spirit's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24351,"Spirit's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24352,"Spirit's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24353,"Spirit's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24359,"White Wing's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24360,"White Wing's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24361,"White Wing's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24362,"White Wing's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24363,"White Wing's Magick Gloves",130,"Arm Armor","Armor","GroupMagickRanged","ArmorArm"
D,100,24459,"White Wings' Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24460,"White Wings' Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24461,"White Wings' Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24462,"White Wings' Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24463,"White Wings' Combat Arms",130,"Arm Armor","Armor","GroupMagickMelee","ArmorArm"
D,100,24159,"White Wings' Heavy Armored Arm Gear",130,"Arm Armor","Armor","GroupHeavy","ArmorArm"
D,100,24160,"White Wings' Heavy Armored Arm Gear",130,"Arm Armor","Armor","GroupHeavy","ArmorArm"
D,100,24161,"White Wings' Heavy Armored Arm Gear",130,"Arm Armor","Armor","GroupHeavy","ArmorArm"
D,100,24162,"White Wings' Heavy Armored Arm Gear",130,"Arm Armor","Armor","GroupHeavy","ArmorArm"
D,100,24163,"White Wings' Heavy Armored Arm Gear",130,"Arm Armor","Armor","GroupHeavy","ArmorArm"
D,100,24259,"White Wings' Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24260,"White Wings' Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24261,"White Wings' Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24262,"White Wings' Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24263,"White Wings' Light Armored Arm Gear",130,"Arm Armor","Armor","GroupLight","ArmorArm"
D,100,24129,"Fire King's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24130,"Fire King's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24131,"Fire King's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24132,"Fire King's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24133,"Fire King's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24229,"Fire King's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24230,"Fire King's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24231,"Fire King's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24232,"Fire King's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24233,"Fire King's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24429,"Fire King's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24430,"Fire King's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24431,"Fire King's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24432,"Fire King's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24433,"Fire King's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24329,"Fire King's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24330,"Fire King's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24331,"Fire King's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24332,"Fire King's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24333,"Fire King's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24139,"Golden Heavy Armor",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24140,"Golden Heavy Armor",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24141,"Golden Heavy Armor",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24142,"Golden Heavy Armor",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24143,"Golden Heavy Armor",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24239,"Golden Light Armor",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24240,"Golden Light Armor",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24241,"Golden Light Armor",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24242,"Golden Light Armor",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24243,"Golden Light Armor",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24439,"Golden Magick Battle Dress",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24440,"Golden Magick Battle Dress",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24441,"Golden Magick Battle Dress",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24442,"Golden Magick Battle Dress",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24443,"Golden Magick Battle Dress",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24339,"Golden Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24340,"Golden Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24341,"Golden Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24342,"Golden Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24343,"Golden Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24124,"Spirit's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24125,"Spirit's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24126,"Spirit's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24127,"Spirit's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24128,"Spirit's Heavy Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24224,"Spirit's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24225,"Spirit's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24226,"Spirit's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24227,"Spirit's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24228,"Spirit's Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24424,"Spirit's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24425,"Spirit's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24426,"Spirit's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24427,"Spirit's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24428,"Spirit's Magick Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24324,"Spirit's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24325,"Spirit's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24326,"Spirit's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24327,"Spirit's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24328,"Spirit's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24134,"White Wings' Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24135,"White Wings' Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24136,"White Wings' Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24137,"White Wings' Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24138,"White Wings' Armored Attire",130,"Body Armor","Armor","GroupHeavy","ArmorBody"
D,100,24434,"White Wings' Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24435,"White Wings' Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24436,"White Wings' Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24437,"White Wings' Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24438,"White Wings' Combat Attire",130,"Body Armor","Armor","GroupMagickMelee","ArmorBody"
D,100,24234,"White Wings' Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24235,"White Wings' Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24236,"White Wings' Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24237,"White Wings' Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24238,"White Wings' Light Armored Attire",130,"Body Armor","Armor","GroupLight","ArmorBody"
D,100,24334,"White Wings's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24335,"White Wings's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24336,"White Wings's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24337,"White Wings's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24338,"White Wings's Magick Robe",130,"Body Armor","Armor","GroupMagickRanged","ArmorBody"
D,100,24204,"Fire King's Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24205,"Fire King's Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24206,"Fire King's Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24207,"Fire King's Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24208,"Fire King's Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24104,"Fire King's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24105,"Fire King's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24106,"Fire King's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24107,"Fire King's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24108,"Fire King's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24404,"Fire King's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24405,"Fire King's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24406,"Fire King's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24407,"Fire King's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24408,"Fire King's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24304,"Fire King's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24305,"Fire King's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24306,"Fire King's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24307,"Fire King's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24308,"Fire King's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24114,"Golden Heavy Helmet",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24115,"Golden Heavy Helmet",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24116,"Golden Heavy Helmet",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24117,"Golden Heavy Helmet",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24118,"Golden Heavy Helmet",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24214,"Golden Light Helmet",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24215,"Golden Light Helmet",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24216,"Golden Light Helmet",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24217,"Golden Light Helmet",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24218,"Golden Light Helmet",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24414,"Golden Magick Battle Helmet",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24415,"Golden Magick Battle Helmet",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24416,"Golden Magick Battle Helmet",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24417,"Golden Magick Battle Helmet",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24418,"Golden Magick Battle Helmet",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24314,"Golden Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24315,"Golden Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24316,"Golden Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24317,"Golden Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24318,"Golden Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24199,"Spirit light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24200,"Spirit light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24201,"Spirit light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24202,"Spirit light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24203,"Spirit light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24099,"Spirit's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24100,"Spirit's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24101,"Spirit's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24102,"Spirit's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24103,"Spirit's Heavy Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24399,"Spirit's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24400,"Spirit's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24401,"Spirit's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24402,"Spirit's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24403,"Spirit's Magick Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24299,"Spirit's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24300,"Spirit's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24301,"Spirit's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24302,"Spirit's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24303,"Spirit's Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24109,"White Wings Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24110,"White Wings Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24111,"White Wings Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24112,"White Wings Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24113,"White Wings Armored Helm",130,"Helm","Armor","GroupHeavy","ArmorHead"
D,100,24209,"White Wings' Light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24210,"White Wings' Light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24211,"White Wings' Light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24212,"White Wings' Light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24213,"White Wings' Light Armored Helm",130,"Helm","Armor","GroupLight","ArmorHead"
D,100,24309,"White Wings' Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24310,"White Wings' Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24311,"White Wings' Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24312,"White Wings' Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24313,"White Wings' Magick Helmet",130,"Helm","Armor","GroupMagickRanged","ArmorHead"
D,100,24409,"White Wings's Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24410,"White Wings's Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24411,"White Wings's Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24412,"White Wings's Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24413,"White Wings's Combat Helm",130,"Helm","Armor","GroupMagickMelee","ArmorHead"
D,100,24620,"Fire King's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24627,"Fire King's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24628,"Fire King's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24629,"Fire King's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24630,"Fire King's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24622,"Golden Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24635,"Golden Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24636,"Golden Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24637,"Golden Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24638,"Golden Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24619,"Spirit's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24623,"Spirit's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24624,"Spirit's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24625,"Spirit's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24626,"Spirit's Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24621,"White Wings' Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24631,"White Wings' Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24632,"White Wings' Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24633,"White Wings' Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24634,"White Wings' Underwear",130,"Inner Body Clothing","Armor","All","ClothingBody"
D,100,24649,"Fire King's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24650,"Fire King's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24651,"Fire King's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24652,"Fire King's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24653,"Fire King's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24659,"Golden Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24660,"Golden Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24661,"Golden Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24662,"Golden Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24663,"Golden Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24644,"Spirit's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24645,"Spirit's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24646,"Spirit's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24647,"Spirit's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24648,"Spirit's Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24654,"White Wings' Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24655,"White Wings' Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24656,"White Wings' Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24657,"White Wings' Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24658,"White Wings' Underpants",130,"Inner Leg Clothing","Armor","All","ClothingLeg"
D,100,24279,"Fire King's Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24280,"Fire King's Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24281,"Fire King's Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24282,"Fire King's Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24283,"Fire King's Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24179,"Fire King's Heavy Armored Leg Gear",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24180,"Fire King's Heavy Armored Leg Gear",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24181,"Fire King's Heavy Armored Leg Gear",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24182,"Fire King's Heavy Armored Leg Gear",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24183,"Fire King's Heavy Armored Leg Gear",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24379,"Fire King's Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24380,"Fire King's Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24381,"Fire King's Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24382,"Fire King's Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24383,"Fire King's Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24479,"Fire King's Magick Combat Legs",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24480,"Fire King's Magick Combat Legs",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24481,"Fire King's Magick Combat Legs",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24482,"Fire King's Magick Combat Legs",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24483,"Fire King's Magick Combat Legs",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24189,"Golden Heavy Leg Armor",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24190,"Golden Heavy Leg Armor",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24191,"Golden Heavy Leg Armor",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24192,"Golden Heavy Leg Armor",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24193,"Golden Heavy Leg Armor",130,"Leg Armor","Armor","GroupHeavy","ArmorLeg"
D,100,24289,"Golden Light Armor Legs",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24290,"Golden Light Armor Legs",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24291,"Golden Light Armor Legs",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24292,"Golden Light Armor Legs",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24293,"Golden Light Armor Legs",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24489,"Golden Magick Battle Boots",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24490,"Golden Magick Battle Boots",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24491,"Golden Magick Battle Boots",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24492,"Golden Magick Battle Boots",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24493,"Golden Magick Battle Boots",130,"Leg Armor","Armor","GroupMagickMelee","ArmorLeg"
D,100,24389,"Golden Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24390,"Golden Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24391,"Golden Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24392,"Golden Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24393,"Golden Magick Boots",130,"Leg Armor","Armor","GroupMagickRanged","ArmorLeg"
D,100,24274,"Spirit Light Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24275,"Spirit Light Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24276,"Spirit Light Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24277,"Spirit Light Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
D,100,24278,"Spirit Light Armored Leg Gear",130,"Leg Armor","Armor","GroupLight","ArmorLeg"
